Utility ID,Utility Name,Plant Code,Plant Name,Street Address,City,State,Zip,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Balancing Authority Name,Name of Water Source,Primary Purpose (NAICS Code),Regulatory Status,Sector,Sector Name,Net Metering (for facilities with solar or wind generation),FERC Cogeneration Status,FERC Cogeneration Docket Number,FERC Small Power Producer Status,FERC Small Power Producer Docket Number,FERC Exempt Wholesale Generator Status,FERC Exempt Wholesale Generator Docket Number,Ash Impoundment?,Ash Impoundment Lined?,Ash Impoundment Status,Transmission or Distribution System Owner,Transmission or Distribution System Owner ID,Transmission or Distribution System Owner State,Grid Voltage (kV),Grid Voltage 2 (kV),Grid Voltage 3 (kV),Natural Gas Pipeline Name
18642,Tennessee Valley Authority,6152,Sequoyah,Sequoyah Rd. PO Box 2000,Soddy Daisy,TN,37379,Hamilton,35.226700,-85.091700,SERC,TVA,Tennessee Valley Authority,Chickamauga Reservoir,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Tennessee Valley Authority,18642,TN,500.00,,,
7140,Georgia Power Co,702,Bartletts Ferry,61 Lee Road 335,Salem,AL,36874,Lee,32.661976,-85.091552,SERC,SOCO,Southern Company Services Inc. - Trans,Chattahoochee River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Georgia Power Co,7140,GA,115.00,,,
40211,Wabash Valley Power Assn Inc,56464,Jay County LFGTE,5825 West 400 South,Portland,IN,47371,JAY,40.379703,-85.088192,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Jay County Rural E M C,9666,IN,12.47,,,
7140,Georgia Power Co,707,Goat Rock,Lee Road 328,Smiths,AL,36877,Lee,32.609650,-85.080500,SERC,SOCO,Southern Company Services Inc. - Trans,Chattahoochee River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Georgia Power Co,7140,GA,115.00,,,
58661,Sustainable Power Group LLC,58796,Waterloo Solar LLC,120 North Commerce Dr,Waterloo,IN,46342,DeKalb,41.433889,-85.043889,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,,22,NR,2,IPP Non-CHP,N,N,,N,,N,,N,X,,Northern Indiana Pub Serv Co,13756,IN,12.47,,,
13100,Municipal Electric Authority,7946,Wansley Unit 9,3461 Hollingsworth Ferry Rd,Franklin,GA,30217,Heard,33.408300,-85.040300,SERC,SOCO,Southern Company Services Inc. - Trans,Chattahoochee River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Georgia Transmission Corp,7197,GA,230.00,,,Williams TRANSCO
17555,South Eastern Elec Devt Corp,55138,Lee County,215 Lee County Road 315,Smiths,AL,36877,LEE,32.540980,-85.038879,SERC,SOCO,Southern Company Services Inc. - Trans,,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-11-000,N,X,,Georgia Transmission Corp,7197,,230.00,,,Southern Natural Gas
13994,Oglethorpe Power Corporation,7917,Chattahoochee Energy Facility,3461 Hollingswarth Ferry Rd,Franklin,GA,30217,Heard,33.407200,-85.038600,SERC,SOCO,Southern Company Services Inc. - Trans,Chattahoochee River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Georgia Transmission Corp,7197,GA,230.00,,,TRANSCO 
17650,Southern Power Co,55965,Wansley Combined Cycle,3461 Hollingsworth Ferry Road,Franklin,GA,30217,Heard,33.406385,-85.036988,SERC,SOCO,Southern Company Services Inc. - Trans,Chattahoochee River,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Georgia Power Co,7140,GA,500.00,,,Transco 
10171,Kentucky Utilities Co,1356,Ghent,9485 US Hwy 42 East,Ghent,KY,41045,Carroll,38.749700,-85.035000,SERC,LGEE,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,Ohio River,22,RE,1,Electric Utility,,N,,N,,N,,Y,Y,OP,Kentucky Utilities Co,10171,KY,345.00,,,
7140,Georgia Power Co,6052,Wansley,Liberty Church Road,Roopville,GA,30170,Heard,33.413420,-85.032329,SERC,SOCO,Southern Company Services Inc. - Trans,Chattahoochee River,22,RE,1,Electric Utility,,N,,N,,N,,Y,N,OP,Georgia Power Co,7140,GA,500.00,,,
12222,Mead Coated Board Inc,54802,Mead Coated Board,Hwy 165 S,Mahrt,AL,36851,Russell,32.176100,-85.027200,SERC,SOCO,Southern Company Services Inc. - Trans,Chattahoochie River,32213,NR,7,Industrial CHP,,N,,N,,N,,Y,N,OP,Alabama Power Co,195,AL,13.80,,,Southern Natural Gas
12807,Michigan South Central Pwr Agy,59467,Coldwater Peaking Plant,250 North Filmore Road,Coldwater,MI,49036,Branch,41.919444,-85.024167,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Coldwater Board of Public Util,3915,MI,138.00,,,Michigan Gas Utilities
58412,Headwaters Wind Farm LLC,58416,Headwaters Wind Farm LLC,1101 Rainbow Drive,Winchester,IN,47394,Randolph,40.066667,-85.013333,RFC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,X,N,,N,,Y,EG-14-55-000,N,X,,Indiana Michigan Power Co,9324,IN,345.00,,,
12807,Michigan South Central Pwr Agy,56183,Modular Power LLC,,Coldwater,MI,49036,Branch,41.926111,-85.010277,MRO,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,,,,,,,
25049,Gas Recovery Systems Inc,55597,GRS C&C,19401 15 Mile Road,Marshall,MI,49068,Calhoun,42.356343,-85.005779,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,,22,NR,2,IPP Non-CHP,,N,,Y,94-038-000,N,,,X,,Consumers Energy Co,4254,MI,13.80,,,
18535,Tenaska Georgia Partners LP,55061,Tenaska Georgia Generation Facility,2100 George Brown Road,Franklin,GA,30217,Heard,33.351600,-84.999600,SERC,SOCO,Southern Company Services Inc. - Trans,Heard County Water Authority,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-160-000,N,X,,Georgia Transmission Corp,7197,GA,500.00,,,Williams-Transco
7140,Georgia Power Co,720,Oliver Dam,1000 Municipal Marina Road,Columbus,GA,31904,Muscogee,32.516300,-84.996900,SERC,SOCO,Southern Company Services Inc. - Trans,Chattahoochee River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Georgia Power Co,7140,GA,115.00,,,
7140,Georgia Power Co,719,North Highlands,3800 First Avenue,Columbus,GA,31904,Muscogee,32.498791,-84.995585,SERC,SOCO,Southern Company Services Inc. - Trans,Chattahoochee River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Georgia Power Co,7140,GA,12.00,,,
13994,Oglethorpe Power Corporation,55141,Hawk Road Facility,624 Hawk Rd,Franklin,GA,30217,Heard,33.358472,-84.991391,SERC,SOCO,Southern Company Services Inc. - Trans,Heard County Water Authority,22,RE,1,Electric Utility,,N,,N,,Y,99-210-000,,X,,Georgia Transmission Corp,7197,GA,500.00,,,TRANSCO
12807,Michigan South Central Pwr Agy,7970,State St Generating,S E CornerofE State&N Michigan,Coldwater,MI,49036,BRANCH,41.955700,-84.979600,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Coldwater Board of Public Util,3915,MI,13.80,,,
56367,Columbus Water Works,57076,South Columbus Water Resource Facility,3001 South Lumpkin Road,Columbus,GA,31904,Muscogee,32.411900,-84.976100,SERC,SOCO,Southern Company Services Inc. - Trans,,22132,NR,5,Commercial CHP,,N,,N,,N,,N,X,,Georgia Power Co,7140,GA,2.40,,,Atmos Energy
7140,Georgia Power Co,59862,Fort Benning Solar Facility,101st Airborne Division Road,Fort Benning,GA,31905,Chattahoochee,32.352369,-84.968819,SERC,SOCO,Southern Company Services Inc. - Trans,,22,RE,1,Electric Utility,N,N,,N,,N,,N,,,Georgia Power Co,7140,GA,34.50,,,
9234,Indiana Municipal Power Agency,7335,Richmond,4752 Gates Road,Centerville,IN,47330,Wayne,39.839572,-84.965682,RFC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Indiana Michigan Power Co,9324,IN,69.00,,,Pandhandle
15470,Duke Energy Indiana LLC,1005,Markland,560 Highway 156,Florence,IN,47020,Switzerland,38.779500,-84.964000,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Ohio River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Duke Energy Indiana Inc,15470,IN,138.00,,,
11713,City of Marshall - (MI),1844,Marshall (MI),906 S Marshall Ave,Marshall,MI,49068,Calhoun,42.271700,-84.941100,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Kalamazoo River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,City of Marshall - (MI),11713,MI,12.47,,,Consumers Energy
3283,Bunge North America East LLC,50316,Bunge North America East LLC,1200 N Second Street,Decatur,IN,46733,Adams,40.846525,-84.933264,RFC,PJM,PJM Interconnection LLC,Municipality,311,NR,7,Industrial CHP,,Y,89-239-000,N,,N,,N,X,,Indiana Michigan Power Co,9324,IN,34.50,,,NIPSCO
7140,Georgia Power Co,59556,Dalton 2,925 Looper Bridge Road,Dalton,GA,30721,Murray,34.718056,-84.931944,SERC,SOCO,Southern Company Services Inc. - Trans,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Dalton Utilities,4744,GA,12.47,,,
57081,WGL Energy Systems Inc,60514,Seminole,3621 Old Jakin Road,Donalsonville,GA,39845,Seminole,31.065112,-84.931702,SERC,SOCO,Southern Company Services Inc. - Trans,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,,,Georgia Power Co,7140,GA,0.49,,,
7140,Georgia Power Co,703,Bowen,317 Covered Bridge Road SW,Cartersville,GA,30120,Bartow,34.125600,-84.922200,SERC,SOCO,Southern Company Services Inc. - Trans,Etowah River,22,RE,1,Electric Utility,,N,,N,,N,,Y,N,OP,Georgia Power Co,7140,GA,500.00,230.00,,
13994,Oglethorpe Power Corporation,55382,Thomas A Smith Energy Facility,925 Loopers Bridge Road,Dalton,GA,30721,Murray,34.709400,-84.917500,SERC,SOCO,Southern Company Services Inc. - Trans,Municipality,22,RE,1,Electric Utility,,N,,N,,Y,02-28-000,,X,,Georgia Power Co,7140,GA,230.00,,,East Tennessee 
20910,Wolverine Power Supply Coop,1881,Vestaburg,8614 Vestaburg Rd,Vestaburg,MI,48891,Montcalm,43.401600,-84.914100,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Wells,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Wolverine Power Supply Coop,20910,,69.00,,,Consumers Energy 
15246,City of Portland - (MI),1851,Frank Jenkins,723 E. Gd. River Ave.,Portland,MI,48875,IONIA,42.864400,-84.903100,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,,X,,City of Portland - (MI),15246,MI,7.20,,,consumers energy 
4254,Consumers Energy Co,1722,Webber,Perkins Rd.,Lyons,MI,48851,Ionia,42.952800,-84.902500,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Grand River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Consumers Energy Co,4254,MI,46.00,,,
7140,Georgia Power Co,728,Yates,708 Dyer Road,Newnan,GA,30264,Coweta,33.462200,-84.898600,SERC,SOCO,Southern Company Services Inc. - Trans,Chattahoochee River,22,RE,1,Electric Utility,,N,,N,,N,,Y,N,OP,Georgia Power Co,7140,GA,230.00,,,Transco 
15989,City of Richmond - (IN),1040,Whitewater Valley,2000 US 27 SOUTH,RICHMOND,IN,47375,WAYNE,39.802800,-84.895300,RFC,PJM,PJM Interconnection LLC,East Fork Of Whitewater River,22,RE,1,Electric Utility,,N,,N,,N,,Y,N,OS,City of Richmond - (IN),15989,IN,13.80,,,
9234,Indiana Municipal Power Agency,59478,IMPA Richmond Solar Park,2000 South US 27,Richmond,IN,47374,Wayne,39.801111,-84.895000,RFC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,X,N,,N,,N,,N,X,,City of Richmond - (IN),15989,IN,13.80,,,
7801,Gulf Power Co,642,Scholz,1460 Gulf Power Road,Sneeds,FL,32460,Jackson,30.669200,-84.886900,SERC,SOCO,Southern Company Services Inc. - Trans,Apalachicola River,22,RE,1,Electric Utility,,N,,N,,N,,Y,N,OS,Gulf Power Co,7801,FL,115.00,,,
343,AEP Generating Company,55502,Lawrenceburg Energy Facility,582 W. Eads Parkway,Lawrenceburg,IN,47025,Dearborn,39.091100,-84.866900,RFC,PJM,PJM Interconnection LLC,Tanners Creek,22,RE,1,Electric Utility,,N,,N,,Y,01-123-000,,X,,Indiana Michigan Power Co,9324,IN,345.00,,,TEXAS GAS TRANSMISSION LLC
27813,USCE-Mobile District,690,J Woodruff,1 Dam Access RD,Chattahoochee,FL,32324,Gadsden,30.708571,-84.863869,FRCC,FPL,Florida Power & Light Company,Lake Seminole Reservoir,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Florida Power & Light Co,6452,FL,115.00,,,
9324,Indiana Michigan Power Co,988,Tanners Creek,800 AEP Drive,Lawrenceburg,IN,47025,Dearborn,39.081400,-84.859400,RFC,PJM,PJM Interconnection LLC,Ohio River,22,RE,1,Electric Utility,,N,,N,,N,,Y,N,OP,Indiana Michigan Power Co,9324,IN,138.00,,,
55729,Duke Energy Kentucky Inc,6018,East Bend,6293 Beaver Rd,Union,KY,41091,Boone,38.903600,-84.851400,RFC,PJM,PJM Interconnection LLC,Ohio River,22,RE,1,Electric Utility,,N,,N,,N,,Y,N,OP,Duke Energy Ohio Inc,3542,OH,345.00,,,
10171,Kentucky Utilities Co,1361,Tyrone,6800 Tyrone Pike,Versailles,KY,40383,Woodford,38.047800,-84.848300,SERC,LGEE,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,Kentucky River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Kentucky Utilities Co,10171,KY,69.00,,,
5109,DTE Electric Company,55402,Renaissance Power Plant,950 N. Division St,Carson City,MI,48811,Montcalm,43.186400,-84.842900,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Carson City Municipal Wtr Dist,22,RE,1,Electric Utility,,N,,N,,Y,02-37-000,N,X,,Michigan Electric Transmission Company,56163,MI,345.00,,,MichCon Pipeline
20910,Wolverine Power Supply Coop,59926,Alpine Power Plant,7432 M-32,Elmira,MI,49730,Otsego,45.063748,-84.825348,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,,22,RE,1,Electric Utility,,N,,N,,N,,,,,ITC Transmission,56068,,138.00,,,TransCanada - Alpine Meter Station
56855,Performance Services,57638,Randolph Eastern School Wind Turbine,1101 North Plum St.,Union City,IN,47390,Randolph,40.209700,-84.821900,RFC,PJM,PJM Interconnection LLC,,611,NR,4,Commercial Non-CHP,N,N,,N,,N,,N,X,,Indiana Michigan Power Co,9324,IN,12.47,,,
54827,Telogia Power LLC,50774,Telogia Power,20082 Telogia Power Road,Telogia,FL,32360,Liberty,30.334900,-84.818200,FRCC,FPC,Progress Energy Florida,Wells,22,NR,2,IPP Non-CHP,,N,,Y,86-611-000,N,,Y,N,OP,Duke Energy Florida Inc,6455,FL,69.00,,,
56855,Performance Services,57637,Union City Wind Turbine,400 Chuck DeBolt Dr.,Union City,IN,47390,Randolph,40.190800,-84.817200,RFC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,N,N,,N,,N,,N,X,,Indiana Michigan Power Co,9324,IN,12.47,,,
59919,Dynegy Miami Fort,2832,Miami Fort,PO Box 128 Brower Rd,North Bend,OH,45100,Hamilton,39.112800,-84.803600,RFC,PJM,PJM Interconnection LLC,Ohio River,22,NR,2,IPP Non-CHP,,N,,N,,N,,Y,N,OP,Duke Energy Ohio Inc,3542,OH,345.00,,,
54842,WM Renewable Energy LLC,57024,Waste Management Northern Oaks LFGTE,513 North Country Farm Road,Harrison,MI,48625,CLARE,43.990600,-84.800300,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,,22,NR,2,IPP Non-CHP,,N,,Y,10-675-000,N,,N,X,,Consumers Energy Co,4254,MI,13.00,,,
18642,Tennessee Valley Authority,7722,Watts Bar Nuclear Plant,Hwy 68 PO Box 2000,Spring City,TN,37381,Rhea,35.602100,-84.789500,SERC,TVA,Tennessee Valley Authority,Chickamauga Lake,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Tennessee Valley Authority,18642,TN,500.00,,,
58313,The Andersons Albion Ethanol LLC,58330,The Andersons Albion Ethanol LLC,26250 B Drive North,Albion,MI,49224,Calhoun,42.256111,-84.788333,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Wells,325193,NR,7,Industrial CHP,,N,,N,,N,,N,X,,Consumers Energy Co,4254,MI,46.00,,,SEMCO
18642,Tennessee Valley Authority,3420,Watts Bar Hydro,6868 Watts Bar Hwy,Spring City,TN,37381,Rhea,35.619673,-84.785527,SERC,TVA,Tennessee Valley Authority,Tennessee River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Tennessee Valley Authority,18642,TN,161.00,,,
18642,Tennessee Valley Authority,3419,Watts Bar Fossil,Hwy 68 PO Box 2000,Spring City,TN,37381,Rhea,35.610800,-84.781100,SERC,TVA,Tennessee Valley Authority,Tennessee River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Tennessee Valley Authority,18642,TN,161.00,,,
56936,Paulding Wind Farm II LLC,57620,Paulding Wind Farm II,108 W Townline Street,Payne,OH,45880,Paulding,41.025278,-84.779166,RFC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,X,N,,N,,Y,EG11-61,N,X,,Ohio Power Co,14006,OH,138.00,,,
3304,Central Michigan University,56190,Central Michigan University,1720 S. East Campus Dr,Mt. Pleasant,MI,48859,Isabella,43.596900,-84.766900,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Wells,611,NR,5,Commercial CHP,,N,,N,,N,,N,X,,Consumers Energy Co,4254,MI,46.00,,,DTE Energy
56949,Paulding Wind Farm LLC,57611,Paulding Wind Farm LLC,2143 Road 96,Antwerp,OH,45880,Paulding,41.160000,-84.763888,RFC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,Ohio Power Co,14006,OH,69.00,,,
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,5020 Hwy 11 South,Calhoun,TN,37309,McMinn,35.296400,-84.756900,SERC,TVA,Tennessee Valley Authority,Hiawassee River,322122,NR,7,Industrial CHP,,N,,N,,N,,Y,N,OP,Tennessee Valley Authority,18642,TN,161.00,,,Atmos Energy
4254,Consumers Energy Co,1718,Straits,7782 Trails End,Mackinaw City,MI,49701,Emmet,45.766859,-84.756601,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Consumers Energy Co,4254,MI,46.00,,,Mich Con
12807,Michigan South Central Pwr Agy,4259,Endicott Station,720 Herring Road,Litchfield,MI,49252,HILLSDALE,42.031700,-84.755000,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Wells,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Michigan South Central Pwr Agy,12807,,138.00,,,Michigan Gas Utilities
40577,American Mun Power-Ohio Inc,7874,Edgerton,127 Industrial Dr.,Edgerton,OH,43517,Williams,41.447800,-84.753600,RFC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Village of Edgerton - (OH),5653,OH,12.47,,,
60258,Paulding Wind Farm III LLC,60470,Paulding Wind Farm III,9630 SR 49,Payne,OH,45880,Paulding,41.121,-84.751000,RFC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,,,Ohio Power Co,14006,OH,,,,
25422,National Power Coop Inc,7872,Robert P Mone Plant,4406 Mentzer Rd.,Convoy,OH,45832,Van Wert,40.929700,-84.739200,RFC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Ohio Power Co,14006,OH,345.00,,,ANR Pipeline / Southeast Mainline
1361,Bay Windpower LLC,55944,Bay Windpower I,Trails End Road,Mackinaw City,MI,49701,CHEBOYGAN,45.764400,-84.738100,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,,22,NR,2,IPP Non-CHP,,N,,Y,01-58-000,N,,,X,,Consumers Energy Co,4254,MI,24.90,,,
3838,CMS Generation MI Power LLC,55102,Livingston Generating Station,155 North Townline Road,Gaylord,MI,49753,Otsego,45.030397,-84.730795,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Wells,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-23-000,N,X,,ITC Transmission,56068,MI,138.00,,,DTE Gas Company 
27813,USCE-Mobile District,760,Allatoona,585 Allatoona Dam Road,Cartersville,GA,30120,Bartow,34.163700,-84.728200,SERC,SOCO,Southern Company Services Inc. - Trans,Etowah River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Georgia Power Co,7140,GA,115.00,,,
54775,Lock 7 Hydro Partners LLC,1359,Mother Ann Lee,1 Shaker Ferry Road,Harrodsburg,KY,40330,MERCER,37.829700,-84.724700,SERC,PJM,PJM Interconnection LLC,Kentucky River,22,NR,2,IPP Non-CHP,,N,,N,,Y,07-48-000,,X,,Kentucky Utilities Co,10171,KY,34.50,,,
20910,Wolverine Power Supply Coop,7932,Gaylord - Wolverine,2700 Milbocker Road,Gaylord,MI,49735,Otsego,45.004600,-84.721800,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Well,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Wolverine Power Supply Coop,20910,,69.00,,,DTE Gas Company
10171,Kentucky Utilities Co,1355,E W Brown,815 Dix Dam Rd,Harrodsburg,KY,40330,Mercer,37.788310,-84.712570,SERC,LGEE,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,Herrington Lake,22,RE,1,Electric Utility,N,N,,N,,N,,Y,Y,OP,Kentucky Utilities Co,10171,KY,138.00,,,Tennessee Gas Pipeline; Texas Easter Gas Pipeline
4254,Consumers Energy Co,1706,Gaylord - Consumers,201 Murner Rd.,Gaylord,MI,49735,Otsego,45.030600,-84.703900,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,ITC Transmission,56068,MI,138.00,,,Mich Con
10171,Kentucky Utilities Co,1354,Dix Dam,815 Dix Dam Rd,Harrodsburg,KY,40330,Mercer,37.786400,-84.702800,SERC,LGEE,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,Herrington Lake,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Kentucky Utilities Co,10171,KY,69.00,,,
7477,Granger Electric Co,10532,Granger Electric Generating Station #2,8550 West Grand River,Grand Ledge,MI,48837,Clinton,42.791028,-84.695682,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,,22,NR,2,IPP Non-CHP,,N,,Y,87-211-000,N,,,X,,Consumers Energy Co,4254,MI,24.90,,,
13994,Oglethorpe Power Corporation,7916,Talbot County Energy,9125 Cartledge Rd,Box Springs,GA,31801,Talbot,32.589200,-84.691700,SERC,SOCO,Southern Company Services Inc. - Trans,Municipality and Wells,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Georgia Transmission Corp,7197,GA,230.00,,,SONAT 
3836,CMS Generation Operating LLC,10822,Grayling Generating Station,4400 W 4 Mile Rd,Grayling,MI,49738,Crawford,44.604921,-84.690578,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Wells,22,NR,2,IPP Non-CHP,,N,,Y,87-277-000,N,,N,X,,Consumers Energy Co,4254,MI,46.00,,,DTE- Mich Con
27813,USCE-Mobile District,761,Walter F George,Powerhouse Rd,Ft. Gaines,GA,36373,Murray,34.614230,-84.674764,SERC,SOCO,Southern Company Services Inc. - Trans,Chattahoochee River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Alabama Power Co,195,AL,115.00,,,
27813,USCE-Mobile District,6130,Carters,975 Powerhouse Road,Chatsworth,GA,30705,Murray,34.612100,-84.673300,SERC,SOCO,Southern Company Services Inc. - Trans,Coosawattee River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Georgia Power Co,7140,GA,230.00,,,
56498,Weaver Bridgewater Dairy,57173,Bridgewater Dairy Anaerobic Digester,14587 County Rd 8 #5,Montpelier,OH,43543,WILLIAMS,41.629200,-84.669400,RFC,PJM,PJM Interconnection LLC,,115,NR,6,Industrial Non-CHP,,N,,Y,07-162-000,Y,07-162-000,N,X,,Buckeye Rural Elec Coop Inc,2502,OH,12.47,,,
56155,Lansing Board of Water and Light,1832,Erickson Station,3725 Canal Rd.,Lansing,MI,48917,Eaton,42.692222,-84.657222,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Grand River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,City of Lansing - (MI),10704,MI,138.00,,,
5580,East Kentucky Power Coop Inc,56277,Bavarian LFGTE,12760 McCoy Fork Road,Walton,KY,41094,Boone,38.860800,-84.655600,SERC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,East Kentucky Power Coop Inc,5580,,14.40,,,
18642,Tennessee Valley Authority,3412,Ocoee 1,1988 Hwy 64 E,Benton,TN,37307,Polk,35.094700,-84.647800,SERC,TVA,Tennessee Valley Authority,Ocoee River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Tennessee Valley Authority,18642,TN,69.00,,,
18445,City of Tallahassee - (FL),956,C H Corn Hydroelectric Facility,Lake Talquin,Tallahassee,FL,32304,LEON,30.388517,-84.646624,FRCC,FPC,Progress Energy Florida,Lake Talquin,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Duke Energy Florida Inc,6455,FL,69.00,,,
17650,Southern Power Co,59450,Decatur Parkway Solar Project LLC,1457 Brinson Airbase Road,Bainbridge,GA,39817,Decatur,30.991944,-84.633889,SERC,SOCO,Southern Company Services Inc. - Trans,,22,NR,2,IPP Non-CHP,N,N,,N,,N,,,X,,Georgia Power Co,7140,GA,46.00,,,
8631,Hillsdale Board of Public Wks,1829,Hillsdale,201 Waterworks Ave,Hillsdale,MI,49242,Hillsdale,41.906100,-84.631900,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Baw Beese Lake,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Hillsdale Board of Public Wks,8631,MI,46.00,,,Michigan Gas Utilities
17650,Southern Power Co,59449,Decatur County Solar Project,256 Solar Panel Road,Bainbridge,GA,39817,Decatur,30.965000,-84.626111,SERC,SOCO,Southern Company Services Inc. - Trans,,22,NR,2,IPP Non-CHP,N,N,,N,,N,,,X,,Georgia Power Co,7140,GA,115.00,,,
7004,Buckeye Power Inc,55228,Greenville Electric Generating Station,5119 Sebring Warner Road,Greenville,OH,45331,Darke,40.075783,-84.615136,RFC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,,N,,N,,Y,04-76-000,N,X,,Dayton Power & Light Co,4922,OH,69.00,,,Vectren Energy Delivery of Ohio
17886,City of St Louis - (MI),1852,St Louis,412  N. Mill,St. Louis,MI,48880,Gratiot,43.401900,-84.601400,RFC,MISO,Midcontinent Independent Transmission System Operator Inc..,Pine River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,City of St Louis - (MI),17886,MI,4.10,,,CMS
59098,Trishe Wind Ohio LLC,59296,Trishe Wind Ohio LLC,,Grover Hill,OH,45849,Paulding,41.016944,-84.593611,RFC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,X,N,,N,,N,,N,X,,Ohio Power Co,14006,OH,138.00,,,
